Roll, Pitch, Yaw, RollSpeed, PitchSpeed, YawSpeed, AirSpeed, GroundSpeed, Heading, Throttle, Alt, Timestamp, Timeboot, PressureAbs, PressureDiff, Temperature, Battery, WindDirection, WindSpeed, WindSpeedZ, Lat, Lon, Vx, Vy, Vz
28,28,24,45,18,38,48,46,49,41,47,15,15,3,3,3,26,38,37,50,46,33,49,21,22
5,33,20,47,26,35,47,45,45,43,47,15,15,3,3,3,25,38,37,50,47,33,47,15,29
7,31,18,47,22,31,47,44,43,42,48,15,15,2,2,2,25,38,38,50,48,31,42,8,27
10,29,16,47,21,33,47,43,41,40,48,15,15,2,2,2,25,38,39,50,49,29,36,4,23
13,27,14,47,19,34,46,42,39,40,48,15,15,2,2,2,25,38,40,50,49,26,31,2,20
17,26,13,47,19,35,46,42,38,40,48,15,15,2,2,2,25,38,41,50,49,24,27,1,18
21,25,12,47,18,36,47,43,37,40,47,15,15,3,3,3,25,38,42,50,49,21,24,1,17
25,26,11,46,18,37,47,43,36,41,47,15,15,3,3,3,25,37,44,50,49,18,22,1,18
27,26,11,46,18,38,47,43,36,42,47,15,15,3,3,3,25,37,44,50,49,16,21,1,19
8,32,10,45,26,47,48,44,34,45,47,15,15,3,3,3,25,37,45,50,49,13,17,2,25
8,31,7,46,21,33,48,44,31,43,47,15,15,3,3,3,25,36,47,50,48,11,10,5,27
10,29,5,47,21,33,47,45,29,42,48,15,15,2,2,3,25,36,47,50,47,9,6,10,25
12,28,3,47,20,33,47,45,28,41,48,15,15,2,2,2,25,36,48,50,46,8,3,15,22
16,26,1,47,19,34,47,46,26,40,48,15,15,2,2,3,25,35,48,50,44,8,2,20,19
20,26,1,47,18,35,47,46,25,40,47,15,15,3,3,3,25,35,48,50,43,8,1,24,18
23,26,49,47,18,37,48,46,25,41,47,15,15,3,3,3,25,34,48,50,42,8,1,26,18
26,26,49,46,18,37,47,47,24,42,47,15,16,3,3,3,25,34,48,50,41,9,1,28,18
28,27,49,46,18,38,47,47,24,42,47,16,16,4,4,3,25,33,48,50,39,9,1,28,19
29,27,49,46,18,38,48,47,24,42,46,16,16,4,4,4,25,33,47,50,38,10,1,28,21
29,28,49,45,18,38,48,47,24,42,46,16,16,4,4,4,25,32,47,50,36,10,1,28,21
29,28,49,45,18,38,48,47,24,42,46,16,16,4,4,4,25,32,47,50,35,11,1,28,21
29,28,49,45,18,38,48,47,25,42,46,16,16,4,4,4,24,31,47,50,34,11,1,27,22
29,28,49,45,18,38,48,47,25,43,46,16,16,4,4,4,24,31,46,50,32,12,1,27,22
29,28,49,45,18,38,48,47,25,42,46,16,16,4,4,3,24,30,46,50,31,12,1,27,22
29,28,49,45,18,38,48,47,25,42,47,16,16,3,3,3,24,30,46,50,30,13,1,27,22
29,28,49,45,17,38,47,47,25,43,47,16,16,3,3,3,24,30,46,50,28,13,1,26,22
29,28,49,45,18,38,48,47,25,42,47,16,16,3,3,3,24,30,46,50,27,13,1,26,22
28,28,49,45,18,38,48,47,25,42,47,16,16,3,3,3,24,29,46,50,25,14,1,26,22
28,28,49,45,18,38,47,47,25,42,47,16,16,3,3,3,24,29,46,50,24,14,1,26,22
28,28,49,45,18,38,48,47,25,42,47,16,16,3,3,3,24,29,46,50,23,14,1,26,22
28,28,49,45,17,38,47,47,25,42,47,16,16,3,3,3,24,28,46,50,21,15,1,26,22
28,28,49,45,17,38,47,47,25,42,47,16,16,3,3,3,24,28,46,50,20,15,1,26,22
28,28,49,45,18,38,47,47,25,42,47,16,16,3,3,3,24,28,46,50,19,15,1,26,22
28,28,49,45,18,38,48,47,25,41,47,16,16,3,3,3,24,28,46,50,17,15,1,26,22
28,28,49,45,17,38,47,46,25,42,47,16,16,3,3,3,24,27,46,50,16,16,1,26,22
28,28,49,45,17,38,47,47,25,42,47,16,16,3,3,3,24,27,46,50,15,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,17,17,3,3,3,23,27,46,50,13,16,1,26,21
28,28,49,45,18,38,48,47,25,42,47,17,17,3,3,3,23,27,46,50,12,17,1,26,21
28,28,49,45,18,38,47,47,25,42,47,17,17,3,3,3,23,27,46,50,11,17,1,26,21
28,28,49,45,17,38,47,47,25,42,47,17,17,3,3,3,23,26,46,50,9,17,1,26,21
28,28,49,45,18,38,47,47,25,42,47,17,17,3,3,3,23,26,47,50,8,18,1,26,21
28,28,49,45,18,38,47,47,25,42,47,17,17,3,3,3,23,26,46,50,7,18,1,26,21
28,28,49,45,18,38,48,47,25,41,47,17,17,3,3,3,23,26,46,50,5,18,1,26,21
22,27,49,4,19,5,47,46,24,40,47,17,17,3,3,3,23,26,46,50,4,19,1,26,22
4,33,45,47,23,33,47,47,21,43,48,17,17,2,2,3,23,26,46,50,3,20,3,33,27
6,30,42,46,23,31,47,48,18,41,48,17,17,2,2,2,23,25,46,50,2,21,8,42,26
8,28,40,47,21,32,46,48,16,41,49,17,17,1,1,1,23,25,45,50,1,24,14,46,23
12,26,38,47,20,33,46,48,14,40,49,17,17,2,2,2,23,25,43,50,1,27,20,49,20
16,25,37,47,19,34,46,48,12,40,48,17,17,2,2,2,23,24,42,50,1,30,25,49,18
21,24,36,47,18,36,46,49,11,41,48,17,17,2,2,3,23,24,40,50,1,32,28,49,16
25,25,35,47,18,37,47,49,11,41,47,17,17,3,3,3,22,24,39,50,1,36,30,49,17
5,31,31,47,23,34,47,49,7,43,47,17,17,3,3,3,22,24,37,50,2,39,38,46,26
7,29,29,47,22,32,47,48,4,42,48,17,17,2,2,3,22,24,35,50,3,41,45,40,24
10,27,27,47,20,33,47,47,2,41,48,17,17,2,2,3,22,24,34,50,4,42,48,33,21
15,25,25,47,19,34,47,47,1,41,47,17,17,3,3,3,22,25,33,50,5,43,49,28,19
19,25,24,47,18,35,47,46,49,41,47,17,18,3,3,3,22,26,32,50,6,43,49,24,17
23,25,23,47,18,36,48,46,48,42,46,18,18,4,4,3,22,26,32,50,8,43,49,21,16
26,26,23,46,18,37,48,46,48,42,46,18,18,4,4,4,22,27,32,50,9,42,49,19,17
28,27,23,46,18,38,48,47,48,42,46,18,18,4,4,4,22,28,33,50,10,42,49,19,19
29,27,23,46,18,38,49,47,48,42,46,18,18,4,4,5,22,28,33,50,12,41,49,19,20
29,28,23,45,18,38,48,47,48,43,45,18,18,5,5,5,22,29,33,50,13,41,49,19,21
29,28,23,45,18,38,49,47,48,43,46,18,18,4,4,5,22,30,33,50,14,40,49,19,22
29,29,23,45,18,38,48,47,48,43,46,18,18,4,4,5,22,30,34,50,16,40,49,20,22
29,29,24,45,18,38,48,47,48,43,46,18,18,4,4,5,22,31,34,50,17,39,49,20,22
29,29,24,45,18,38,49,47,49,43,46,18,18,4,4,4,22,31,34,50,18,39,49,20,22
29,29,24,45,18,38,49,47,49,43,46,18,18,4,4,4,21,32,34,50,20,39,49,21,22
28,29,24,45,18,38,48,47,49,44,46,18,18,4,4,4,21,32,35,50,21,38,49,21,22
28,29,24,45,18,38,48,47,49,43,46,18,18,4,4,4,21,33,35,50,23,38,49,21,22
28,29,24,45,17,38,48,47,49,42,46,18,18,4,4,4,21,33,35,50,24,38,49,21,23
28,29,24,45,17,38,48,46,49,43,46,18,18,4,4,4,21,33,35,50,25,38,49,21,23
28,29,24,45,18,38,48,46,49,43,47,18,18,3,3,3,21,34,36,50,26,37,49,21,23
28,29,24,45,18,38,48,46,49,42,47,18,18,3,3,3,21,34,36,50,28,37,49,21,22
28,29,24,45,18,38,48,46,49,42,47,18,18,3,3,3,21,35,36,50,29,37,49,21,22
28,29,24,45,18,38,47,46,49,42,47,18,18,3,3,3,21,35,36,50,30,37,49,21,21
28,29,24,45,18,38,48,46,49,41,47,18,18,3,3,3,21,35,36,50,32,36,49,21,22
28,28,24,45,17,38,47,46,49,42,47,19,19,3,3,3,21,35,37,50,33,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,19,19,3,3,3,21,36,37,50,34,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,19,19,3,3,3,21,36,37,50,36,35,49,21,22
28,28,24,45,17,38,47,46,49,42,47,19,19,3,3,3,21,36,37,50,37,35,49,21,22
28,28,24,45,18,38,47,46,49,41,47,19,19,3,3,3,20,36,37,50,38,35,49,21,21
28,28,24,45,18,38,47,46,49,42,47,19,19,3,3,3,20,37,38,50,40,35,49,21,21
28,28,24,45,18,38,47,46,49,42,47,19,19,3,3,3,20,37,38,50,41,34,49,21,21
28,28,24,45,18,38,48,46,49,41,47,19,19,3,3,3,20,37,38,50,42,34,49,21,21
28,28,24,45,18,38,47,46,49,41,47,19,19,3,3,3,20,37,38,50,44,34,49,21,21
28,28,24,45,18,38,47,46,49,42,47,19,19,3,3,3,20,37,38,50,45,34,49,21,21
17,27,23,2,23,1,47,46,48,41,47,19,19,3,3,3,20,38,39,50,46,33,49,21,21
7,31,19,46,22,30,47,44,44,43,48,19,19,2,2,3,20,38,39,50,48,32,44,11,28
8,29,17,47,21,32,47,43,42,41,48,19,19,2,2,2,20,38,40,50,49,30,40,6,25
11,27,15,47,20,33,46,42,40,41,48,19,19,2,2,2,20,38,41,50,49,28,34,3,22
15,26,13,47,19,34,46,42,38,40,48,19,19,2,2,2,20,37,42,50,49,25,29,1,19
19,25,12,47,18,35,46,42,37,40,48,19,19,2,2,2,20,37,43,50,49,23,25,1,18
23,25,12,47,18,36,46,43,36,40,47,19,19,3,3,3,20,37,44,50,49,20,23,1,17
26,25,11,46,18,37,47,43,36,41,47,19,19,3,3,3,20,37,45,50,49,18,21,1,18
28,26,11,46,18,38,47,43,36,41,47,19,19,3,3,3,20,36,46,50,49,15,21,1,19
7,32,8,47,23,36,48,44,33,45,47,19,20,3,3,3,20,36,47,50,48,12,15,2,27
8,30,6,46,21,32,48,44,31,43,47,20,20,2,2,3,20,36,48,50,48,11,10,6,26
10,29,4,46,21,33,48,45,29,42,48,20,20,2,2,3,19,35,49,50,47,9,6,10,24
14,27,2,47,19,34,47,45,27,41,48,20,20,2,2,3,19,35,49,50,45,8,3,17,21
17,26,1,47,18,35,47,46,26,41,47,20,20,3,3,3,19,34,49,50,44,8,2,22,19
21,26,49,47,18,36,47,46,25,41,47,20,20,3,3,3,19,34,49,50,43,8,1,25,18
25,26,49,46,18,37,48,47,24,41,47,20,20,3,3,3,19,34,49,50,41,8,1,27,19
27,26,48,46,18,38,48,47,24,42,47,20,20,3,3,3,19,33,49,50,40,9,1,28,19
28,27,48,46,18,38,48,47,24,42,46,20,20,4,4,3,19,33,49,50,39,9,1,28,20
29,27,49,46,18,38,48,47,24,43,46,20,20,4,4,4,19,32,48,50,37,10,1,28,20
29,28,49,45,18,38,48,48,24,43,46,20,20,4,4,4,19,32,48,50,36,11,1,28,21
29,28,49,45,18,38,48,48,24,43,46,20,20,4,4,4,19,32,48,50,35,11,1,28,21
29,29,49,45,18,38,49,48,25,43,46,20,20,4,4,4,19,31,48,50,33,12,1,27,21
29,29,49,45,18,38,48,48,25,43,46,20,20,4,4,4,19,31,48,50,32,12,1,27,22
29,29,49,45,18,38,49,48,25,43,46,20,20,4,4,4,19,30,47,50,31,12,1,27,22
28,29,49,45,18,38,48,47,25,43,46,20,20,4,4,3,19,30,47,50,29,13,1,26,23
28,29,49,45,18,38,48,47,25,43,47,20,20,4,4,3,18,30,47,50,28,13,1,26,22
28,29,49,45,18,38,48,47,25,43,47,20,20,3,3,3,18,30,47,50,26,13,1,26,22
28,29,49,45,18,38,48,47,25,42,47,20,20,3,3,3,18,29,47,50,25,14,1,26,23
28,29,49,45,18,38,48,47,25,42,47,20,20,3,3,3,18,29,47,50,24,14,1,26,22
28,28,49,45,18,38,48,47,25,42,47,21,21,3,3,3,18,29,47,50,22,14,1,26,22
28,28,49,45,17,38,47,47,25,42,47,21,21,3,3,3,18,28,47,50,21,15,1,26,22
28,28,49,45,18,38,48,47,25,42,47,21,21,3,3,3,18,28,47,50,20,15,1,26,21
28,28,49,45,18,38,48,47,25,42,47,21,21,3,3,3,18,28,47,50,18,15,1,26,22
28,28,49,45,18,38,48,47,25,41,47,21,21,3,3,3,18,28,47,50,17,16,1,26,22
28,28,49,45,18,38,48,47,25,41,47,21,21,3,3,3,18,27,47,50,15,16,1,26,21
28,28,49,45,18,38,47,47,25,42,47,21,21,3,3,3,18,27,47,50,14,16,1,26,21
28,28,49,45,18,38,47,47,25,42,47,21,21,3,3,3,18,27,47,50,13,17,1,26,21
28,28,49,45,17,38,47,47,25,42,47,21,21,3,3,3,18,27,47,50,11,17,1,26,21
28,28,49,45,17,38,47,47,25,42,47,21,21,3,3,3,18,26,47,50,10,17,1,26,21
28,28,49,45,18,38,48,47,25,41,47,21,21,3,3,3,18,26,47,50,9,17,1,26,21
28,28,49,45,18,38,47,47,25,41,47,21,21,3,3,3,17,26,47,50,8,18,1,26,22
28,28,49,45,18,38,47,46,25,42,47,21,21,3,3,3,17,26,47,50,6,18,1,26,21
28,28,49,45,17,38,47,46,25,42,47,21,21,3,3,3,17,26,47,50,5,19,1,26,21
6,27,47,32,33,40,47,47,23,42,47,21,21,3,3,3,17,26,47,50,4,19,1,26,21
5,31,44,46,24,32,46,47,19,43,48,21,21,2,2,2,17,25,47,50,2,20,6,39,28
7,29,41,47,22,31,47,48,17,41,49,21,21,1,1,1,17,25,46,50,1,23,10,44,25
10,27,39,47,21,33,46,48,15,40,49,21,21,1,1,1,17,25,45,50,1,25,17,48,21
14,25,37,47,19,34,46,48,13,40,48,21,21,2,2,1,17,24,43,50,1,28,23,49,18
19,25,36,47,18,35,46,49,12,40,48,21,22,2,2,2,17,24,42,50,1,31,27,49,16
23,25,36,47,18,36,46,49,11,41,47,22,22,3,3,3,17,24,40,50,1,34,30,49,16
5,28,33,41,35,48,47,49,9,45,47,22,22,3,3,3,17,24,38,50,1,37,31,49,16
6,30,31,46,23,30,48,49,6,43,47,22,22,3,3,3,17,24,37,50,2,39,41,44,27
8,28,28,47,21,32,47,48,4,42,48,22,22,2,2,3,17,24,35,50,3,41,46,38,24
13,26,26,47,20,33,47,47,1,41,48,22,22,2,2,3,17,25,33,50,4,42,48,30,20
17,25,25,47,19,35,47,46,50,41,47,22,22,3,3,3,16,25,33,50,6,43,49,25,18
21,25,24,47,18,36,48,46,49,40,47,22,22,3,3,3,16,26,33,50,7,43,49,23,17
24,25,23,46,18,37,47,46,48,42,46,22,22,4,4,3,16,27,33,50,8,42,49,20,18
27,26,23,46,18,38,48,46,48,42,46,22,22,4,4,4,16,27,33,50,10,42,49,19,18
28,26,23,46,18,38,48,46,48,43,46,22,22,4,4,4,16,28,33,50,11,41,49,19,20
29,27,23,46,18,38,48,47,48,42,46,22,22,4,4,4,16,29,33,50,12,41,49,19,20
29,28,23,45,18,38,48,47,48,42,46,22,22,4,4,4,16,29,34,50,13,40,49,19,21
29,28,23,45,18,38,48,47,48,43,46,22,22,4,4,5,16,30,34,50,15,40,49,20,21
29,28,23,45,18,38,49,47,48,43,46,22,22,4,4,4,16,31,34,50,16,40,49,20,22
29,28,23,45,18,38,48,47,48,43,46,22,22,4,4,4,16,31,34,50,17,39,49,20,22
29,28,24,45,18,38,49,47,49,42,46,22,22,4,4,4,16,32,35,50,19,39,49,21,22
28,28,24,45,17,38,48,47,49,43,46,22,22,4,4,4,16,32,35,50,20,39,49,21,22
28,29,24,45,18,38,48,47,49,42,46,22,22,4,4,4,16,33,35,50,22,38,49,21,22
28,28,24,45,17,38,48,47,49,43,46,22,22,4,4,4,16,33,35,50,23,38,49,21,22
28,28,24,45,18,38,49,47,49,42,46,22,23,4,4,4,15,33,36,50,24,38,49,21,22
28,29,24,45,17,38,48,46,49,42,46,23,23,4,4,3,15,34,36,50,26,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,23,23,3,3,3,15,34,36,50,27,37,49,21,22
28,29,24,45,18,38,48,46,49,41,47,23,23,3,3,3,15,35,37,50,28,37,49,21,22
28,28,24,45,17,38,47,46,49,42,47,23,23,3,3,3,15,35,37,50,30,37,49,21,22
28,28,24,45,18,38,48,46,49,42,47,23,23,3,3,3,15,35,37,50,31,36,49,21,22
28,28,24,45,17,38,47,46,49,43,47,23,23,3,3,3,15,35,37,50,33,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,23,23,3,3,3,15,36,37,50,34,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,23,23,3,3,3,15,36,38,50,35,36,49,21,22
28,28,24,45,18,38,47,46,49,42,47,23,23,3,3,3,15,36,38,50,36,35,49,21,22
28,28,24,45,18,38,48,46,49,41,47,23,23,3,3,3,15,37,38,50,38,35,49,21,21
28,28,24,45,18,38,48,46,49,42,47,23,23,3,3,3,15,37,38,50,39,35,49,21,21
28,28,24,45,18,38,47,46,49,42,47,23,23,3,3,3,15,37,38,50,40,35,49,21,21
28,28,24,45,18,38,48,46,49,42,47,23,23,3,3,3,15,37,38,50,42,34,49,21,21
28,28,24,45,18,38,47,46,49,41,47,23,23,3,3,3,15,37,39,50,43,34,49,21,21
28,28,24,45,17,38,47,46,49,42,47,23,23,3,3,3,15,38,39,50,44,34,49,21,21
28,28,24,45,18,38,47,46,49,42,47,23,23,3,3,3,15,38,39,50,46,33,49,21,21
5,31,20,46,27,29,47,45,45,44,47,23,23,3,3,3,15,38,40,50,47,33,47,16,28
7,31,18,47,22,32,47,44,43,42,48,23,23,2,2,2,14,38,40,50,48,31,43,8,27
9,29,16,47,21,32,46,43,41,41,48,23,24,2,2,2,14,38,41,50,49,29,37,4,24
13,27,14,47,20,33,47,42,39,40,48,24,24,2,2,2,14,38,42,50,49,27,32,2,21
16,25,13,47,18,34,46,42,38,41,48,24,24,2,2,2,14,38,42,50,49,24,27,1,19
21,25,12,47,18,36,46,42,37,40,48,24,24,2,2,3,14,38,43,50,49,22,24,1,17
24,25,11,47,18,37,47,43,36,41,47,24,24,3,3,3,14,37,45,50,49,19,22,1,17
27,26,11,46,18,38,47,43,36,41,47,24,24,3,3,3,14,37,46,50,49,17,21,1,18
14,26,10,16,26,14,48,43,35,44,47,24,24,3,3,3,14,37,47,50,49,14,20,1,19
8,31,7,46,22,32,47,44,32,45,47,24,24,3,3,3,14,36,48,50,48,11,12,4,28
8,30,5,46,21,33,48,45,30,42,48,24,24,2,2,3,14,36,48,50,47,10,7,8,25
11,28,3,47,20,33,48,45,28,41,48,24,24,2,2,2,14,36,49,50,46,9,4,14,22
16,26,2,47,18,34,47,45,26,40,48,24,24,2,2,2,14,35,50,50,45,8,2,20,24
20,24,1,47,18,35,46,46,25,40,48,24,24,2,2,2,14,35,49,50,43,8,2,24,22
23,24,49,47,18,36,46,46,25,41,48,24,24,2,2,3,14,34,49,50,42,8,2,26,16
26,25,49,46,18,37,47,47,24,41,47,24,24,3,3,3,13,34,49,50,41,9,1,27,16
27,26,49,46,18,38,47,47,24,41,47,24,24,3,3,3,13,33,49,50,39,9,1,28,18
29,27,49,46,18,38,48,48,24,42,46,24,24,4,4,4,13,33,49,50,38,10,1,28,19
29,27,49,45,18,38,48,48,24,43,46,24,24,4,4,4,13,33,48,50,37,10,1,28,19
29,28,49,45,18,38,48,48,24,43,46,24,24,4,4,4,13,32,48,50,35,11,1,28,20
29,29,49,45,18,38,49,48,25,43,46,24,24,4,4,4,13,32,48,50,34,11,1,27,21
29,29,49,45,18,38,48,48,25,43,46,24,24,4,4,4,13,31,48,50,33,12,1,27,22
29,29,49,45,18,38,49,48,25,43,46,24,25,4,4,4,13,31,48,50,31,12,1,27,23
29,29,49,45,18,38,49,48,25,42,46,25,25,4,4,4,13,31,48,50,30,12,1,27,23
28,29,49,45,18,38,48,47,25,42,46,25,25,4,4,4,13,30,47,50,28,13,1,26,22
28,29,49,45,18,38,48,47,25,43,46,25,25,4,4,3,13,30,47,50,27,13,1,26,22
28,29,49,45,18,38,48,47,25,42,46,25,25,4,4,3,13,29,47,50,26,14,1,26,21
28,28,49,45,17,38,47,47,25,42,47,25,25,3,3,3,13,29,47,50,24,14,1,26,29
28,28,49,45,16,39,47,46,25,42,48,25,25,2,2,3,13,29,47,50,23,14,1,26,24
28,27,49,45,18,38,47,46,25,41,47,25,25,3,3,3,12,29,47,50,22,14,1,26,19
28,27,49,45,17,38,47,46,25,42,47,25,25,3,3,3,12,28,47,50,21,15,1,26,21
28,28,49,45,18,38,48,47,25,41,47,25,25,3,3,3,12,28,47,50,19,15,1,26,21
28,28,49,45,18,38,47,47,25,42,47,25,25,3,3,3,12,28,47,50,18,15,1,26,21
28,28,49,45,18,38,47,47,25,42,47,25,25,3,3,3,12,28,47,50,16,16,1,26,21
28,28,49,45,18,38,48,47,25,41,47,25,25,3,3,3,12,28,47,50,15,16,1,26,21
28,28,49,45,17,38,47,47,25,42,47,25,25,3,3,3,12,27,47,50,14,16,1,26,21
28,28,49,45,17,38,47,47,25,42,47,25,25,3,3,3,12,27,47,50,12,17,1,26,21
28,28,49,45,18,38,48,47,25,41,47,25,25,3,3,3,12,27,47,50,11,17,1,26,21
28,28,49,45,18,38,48,46,25,41,47,25,25,3,3,3,12,27,47,50,10,17,1,26,22
28,28,49,45,18,38,47,47,25,42,47,25,25,3,3,3,12,26,48,50,8,18,1,26,21
28,28,49,45,18,38,47,47,25,42,47,25,25,3,3,3,12,26,48,50,7,18,1,26,21
28,28,49,45,18,38,48,47,25,41,47,25,26,3,3,3,12,26,48,50,6,18,1,26,21
28,28,49,45,18,38,47,46,25,42,47,26,26,3,3,3,12,26,48,50,4,19,1,26,21
4,32,46,45,26,23,47,47,22,44,47,26,26,3,3,3,12,26,48,50,3,19,2,31,27
5,31,43,46,23,31,47,48,18,43,48,26,26,2,2,2,11,25,47,50,2,21,8,41,27
8,29,40,47,21,32,46,48,16,41,49,26,26,1,1,1,11,25,47,50,1,24,14,47,23
10,27,39,47,20,33,47,48,14,40,49,26,26,1,1,1,11,25,45,50,1,26,18,48,21
16,25,37,47,19,34,46,48,12,40,48,26,26,2,2,2,11,24,43,50,1,29,24,49,18
21,25,36,47,18,36,47,48,12,40,48,26,26,2,2,3,11,24,40,50,1,32,28,49,17
24,25,35,47,18,37,47,49,11,41,47,26,26,3,3,3,11,24,39,50,1,35,30,49,17
4,31,33,46,24,24,47,49,8,44,47,26,26,3,3,3,11,24,37,50,1,38,36,47,24
6,30,30,47,22,32,47,48,5,43,48,26,26,2,2,3,11,24,35,50,2,40,42,42,26
9,27,27,47,21,33,47,48,3,41,48,26,26,2,2,3,11,24,34,50,3,42,47,36,23
13,26,26,47,19,33,47,47,1,41,48,26,26,2,2,3,11,25,33,50,5,43,49,30,20
17,25,24,47,19,35,47,46,49,41,47,26,26,3,3,3,11,25,32,50,6,43,49,25,17
21,25,24,47,18,36,48,46,49,41,47,26,26,3,3,3,11,26,32,50,7,43,49,21,16
25,25,23,47,18,37,47,46,48,41,47,26,26,4,4,3,11,26,32,50,9,42,49,20,22
27,25,23,46,18,37,48,46,48,42,46,26,26,4,4,4,11,27,32,50,10,42,49,19,16
29,27,23,46,18,38,48,46,48,42,46,26,26,4,4,4,11,28,33,50,11,41,49,19,18
29,27,23,45,18,38,48,47,48,43,46,26,26,4,4,5,10,29,33,50,13,41,49,19,20
29,28,23,45,18,38,49,47,48,43,45,26,26,5,5,5,10,29,33,50,14,40,49,19,20
29,28,23,45,18,38,49,47,48,43,45,26,27,4,4,5,10,30,33,50,15,40,49,20,22
29,29,23,45,18,38,48,47,48,43,46,27,27,4,4,5,10,30,34,50,17,39,49,20,22
29,29,24,45,18,38,48,47,49,43,46,27,27,4,4,4,10,31,34,50,18,39,49,20,22
29,29,24,45,18,38,48,47,49,43,46,27,27,4,4,4,10,32,34,50,19,39,49,21,22
28,29,24,45,18,38,49,47,49,43,46,27,27,4,4,4,10,32,34,50,21,38,49,21,22
28,29,24,45,17,38,48,47,49,42,46,27,27,4,4,4,10,32,34,50,22,38,49,21,23
28,29,24,45,18,38,48,46,49,42,46,27,27,4,4,4,10,33,35,50,23,38,49,21,22
28,29,24,45,17,38,48,46,49,42,46,27,27,4,4,4,10,33,35,50,25,38,49,21,22
28,28,24,45,18,38,47,46,49,43,46,27,27,4,4,3,10,34,35,50,26,37,49,21,22
28,29,24,45,18,38,48,47,49,42,46,27,27,4,4,3,10,34,35,50,28,37,49,21,21
28,29,24,45,18,38,48,47,49,42,46,27,27,4,4,3,10,34,35,50,29,37,49,21,21
28,29,24,45,17,38,47,46,49,43,46,27,27,4,4,3,10,35,36,50,30,37,49,21,22
28,29,24,45,18,38,48,46,49,42,47,27,27,4,4,3,10,35,36,50,32,36,49,21,22
28,29,24,45,17,38,48,46,49,42,47,27,27,3,3,3,10,35,36,50,33,36,49,21,23
28,29,24,45,18,38,48,46,49,42,47,27,27,3,3,3,9,36,36,50,34,36,49,21,22
28,29,24,45,18,38,48,46,49,42,47,27,27,3,3,3,9,36,36,50,35,35,49,21,22
28,28,24,45,18,38,47,46,49,42,47,27,27,3,3,3,9,36,36,50,37,35,49,21,22
28,28,24,45,17,38,47,46,49,42,47,27,27,3,3,3,9,36,37,50,38,35,49,21,22
28,28,24,45,18,38,48,46,49,41,47,27,27,3,3,3,9,37,37,50,39,35,49,21,21
28,28,24,45,18,38,47,46,49,42,47,27,27,3,3,3,9,37,37,50,41,34,49,21,22
28,28,24,45,18,38,47,46,49,42,47,27,28,3,3,3,9,37,37,50,42,34,49,21,21
28,28,24,45,18,38,47,46,49,42,47,28,28,3,3,3,9,37,37,50,43,34,49,21,21
28,28,24,45,18,38,47,46,49,42,47,28,28,3,3,3,9,38,37,50,45,34,49,21,21
28,28,24,45,18,38,47,46,49,41,47,28,28,3,3,3,9,38,38,50,46,33,49,21,21
5,33,20,47,24,36,46,44,45,44,47,28,28,3,3,3,9,38,38,50,47,33,46,15,28
7,30,18,46,22,31,46,44,43,42,48,28,28,2,2,2,9,38,39,50,48,31,42,7,26
9,29,16,47,21,32,47,43,41,41,48,28,28,2,2,2,9,38,39,50,49,29,38,4,24
13,26,14,47,19,34,46,42,39,40,48,28,28,2,2,2,9,38,40,50,49,26,31,2,20
17,25,13,47,19,35,47,42,37,39,48,28,28,2,2,2,9,38,41,50,49,24,26,1,18
21,25,12,47,18,36,47,42,37,40,48,28,28,2,2,3,8,37,42,50,49,21,23,1,17
25,25,11,46,18,37,47,43,36,41,47,28,28,3,3,3,8,37,44,50,49,19,21,1,17
27,26,11,46,18,38,47,43,36,41,47,28,28,3,3,3,8,37,45,50,49,16,21,1,18
8,33,10,46,22,41,48,43,34,45,47,28,28,3,3,3,8,37,46,50,49,14,20,1,20
8,31,7,46,22,32,48,44,32,43,47,28,28,3,3,3,8,36,47,50,48,11,12,4,28
10,29,5,46,21,32,48,45,30,42,48,28,28,2,2,3,8,36,48,50,47,10,6,9,25
12,27,3,47,20,33,47,45,28,41,48,28,28,2,2,2,8,35,49,50,46,9,3,15,22
16,26,1,47,19,34,47,45,26,41,48,28,28,2,2,3,8,35,49,50,44,8,2,21,19
19,25,1,47,18,35,47,46,25,41,47,28,28,3,3,3,8,34,49,50,43,8,1,23,18
24,26,49,47,18,37,47,47,25,41,47,28,28,3,3,3,8,34,49,50,42,8,1,26,17
26,26,49,46,18,38,48,47,24,40,47,28,29,3,3,3,8,33,48,50,40,9,1,28,24
28,26,48,47,18,38,47,47,24,40,47,29,29,3,3,3,8,33,48,50,39,9,1,28,24
29,26,49,46,18,38,47,47,24,41,47,29,29,3,3,3,8,32,48,50,38,10,1,28,17
29,26,49,45,18,38,47,47,24,42,47,29,29,3,3,3,8,32,48,50,36,10,1,28,18
29,27,49,45,18,38,48,47,24,42,46,29,29,4,4,3,7,32,47,50,35,11,1,28,20
29,27,49,45,18,38,48,47,25,42,46,29,29,4,4,4,7,31,47,50,34,11,1,27,21
29,28,49,45,18,38,48,47,25,42,46,29,29,4,4,4,7,31,47,50,33,12,1,27,21
